id,name,category,brand,tags
item_54,Green Peas (Peeled) (200 g),Fresh Produce 🍅,Fresh Produce,green peas (peeled) vegetables fresh
item_55,Grated Carrot (250 g),Fresh Produce 🍅,Fresh Produce,grated carrot vegetables fresh
item_56,Spinach - Chopped (250 g),Fresh Produce 🍅,Fresh Produce,spinach - chopped vegetables fresh
item_57,Fenugreek Leaves (without Roots) (Methi) (200 g),Fresh Produce 🍅,Fresh Produce,fenugreek leaves (without roots) (methi) vegetables fresh
item_58,Lady Finger - Organically grown (Bhindi) (250 g),Fresh Produce 🍅,Fresh Produce,lady finger - organically grown (bhindi) vegetables fresh
item_59,Cherry Tomatoes (200 g),Fresh Produce 🍅,Fresh Produce,cherry tomatoes vegetables fresh
item_60,Baby Corn - Packet (200 g),Fresh Produce 🍅,Fresh Produce,baby corn - packet vegetables fresh
item_61,Garlic Peeled (100 g),Fresh Produce 🍅,Fresh Produce,garlic peeled vegetables fresh
item_62,Exotic Vegetable Salad - Hydroponically Grown (1 box (250-300 g)),Fresh Produce 🍅,Fresh Produce,exotic vegetable salad - hydroponically grown vegetables fresh
item_63,Cabbage - Organically grown (Patta Gobhi) (1 piece (300 g - 400 g)),Fresh Produce 🍅,Fresh Produce,cabbage - organically grown (patta gobhi) vegetables fresh
item_64,Green Cucumber - Organically grown (Kheera) (500 g),Fresh Produce 🍅,Fresh Produce,green cucumber - organically grown (kheera) vegetables fresh
item_65,Hearty Autumn Leafy Veggie Mix - Hydroponically Grown (125 g - 150 g),Fresh Produce 🍅,Fresh Produce,hearty autumn leafy veggie mix - hydroponically grown vegetables fresh
item_66,Mint Leaves (Without Roots) (Pudina) (100 g),Fresh Produce 🍅,Fresh Produce,mint leaves (without roots) (pudina) vegetables fresh
item_67,Parsley (50 g),Fresh Produce 🍅,Fresh Produce,parsley vegetables fresh
item_68,Mojito Combo (100 g + 250 g - 300 g),Fresh Produce 🍅,Fresh Produce,mojito combo vegetables fresh
item_69,Rosemary (20 g),Fresh Produce 🍅,Fresh Produce,rosemary vegetables fresh
item_70,Romaine Lettuce (200 g - 300 g),Fresh Produce 🍅,Fresh Produce,romaine lettuce vegetables fresh
item_71,White Onion (Safed Pyaz) (500 g),Fresh Produce 🍅,Fresh Produce,white onion (safed pyaz) vegetables fresh
item_72,Drumstick Cut (200 g),Fresh Produce 🍅,Fresh Produce,drumstick cut vegetables fresh
item_73,Oyster Mushroom (1 Box (200 g)),Fresh Produce 🍅,Fresh Produce,oyster mushroom vegetables fresh
item_74,Broccoli Soup - Combo (1 unit (300 - 400 g) + 1 kg + 200 g),Fresh Produce 🍅,Fresh Produce,broccoli soup - combo vegetables fresh
item_75,Kale Leaves (100 g - 125 g),Fresh Produce 🍅,Fresh Produce,kale leaves vegetables fresh
item_76,Butternut Squash (1 kg),Fresh Produce 🍅,Fresh Produce,butternut squash vegetables fresh
item_77,Black Carrot (500 g),Fresh Produce 🍅,Fresh Produce,black carrot vegetables fresh
item_78,Chinese Cabbage (1 piece (400 g - 700 g)),Fresh Produce 🍅,Fresh Produce,chinese cabbage vegetables fresh
item_79,Asparagus Bunch (100 g),Fresh Produce 🍅,Fresh Produce,asparagus bunch vegetables fresh
item_80,Cauliflower (Phool Gobhi) (1 piece (400 g - 600 g)),Fresh Produce 🍅,Fresh Produce,cauliflower (phool gobhi) vegetables fresh
item_81,Radish (Mooli) (500 g - 600 g),Fresh Produce 🍅,Fresh Produce,radish (mooli) vegetables fresh
item_82,Onion - 1 kg (Pack of 2) (2 x 1 kg),Fresh Produce 🍅,Fresh Produce,onion - 1 kg (pack of 2) vegetables fresh
item_83,Brinjal Bharta (Baingan) (500 g),Fresh Produce 🍅,Fresh Produce,brinjal bharta (baingan) vegetables fresh
item_84,Amla (Amla) (250 g),Fresh Produce 🍅,Fresh Produce,amla (amla) vegetables fresh
item_85,Desi Salad Combo (500 g + 500 g - 600 g + 500 g),Fresh Produce 🍅,Fresh Produce,desi salad combo vegetables fresh
item_86,Turnip (Shalgam) (500 g),Fresh Produce 🍅,Fresh Produce,turnip (shalgam) vegetables fresh
item_87,Small Purple Brinjal (Baingan) (250 g - 300 g),Fresh Produce 🍅,Fresh Produce,small purple brinjal (baingan) vegetables fresh
item_88,Pointed Gourd (Parwal) (250 g),Fresh Produce 🍅,Fresh Produce,pointed gourd (parwal) vegetables fresh
item_89,Sponge Gourd (Tori) (400 g - 500 g),Fresh Produce 🍅,Fresh Produce,sponge gourd (tori) vegetables fresh
item_90,Amla Beetroot & Carrot Juice - Combo (500 g + 500 g -600 g + 250 g),Fresh Produce 🍅,Fresh Produce,amla beetroot & carrot juice - combo vegetables fresh
item_91,Red Potato (Aloo) (1 kg),Fresh Produce 🍅,Fresh Produce,red potato (aloo) vegetables fresh
item_92,Raw Papaya (Kacha Papita) (1 piece (400 g - 600 g)),Fresh Produce 🍅,Fresh Produce,raw papaya (kacha papita) vegetables fresh
item_93,Green Soup - Combo (250 g + 250 g + 200 g),Fresh Produce 🍅,Fresh Produce,green soup - combo vegetables fresh
item_94,Raw Banana (Kacha Kela) (3 pieces),Fresh Produce 🍅,Fresh Produce,raw banana (kacha kela) vegetables fresh
item_95,Chappan Tinda/ Summer Squash (500 g),Fresh Produce 🍅,Fresh Produce,chappan tinda/ summer squash vegetables fresh
item_96,Green Pumpkin (Hara Kaddu) (1.5 kg - 2.5 kg),Fresh Produce 🍅,Fresh Produce,green pumpkin (hara kaddu) vegetables fresh
item_97,Long Purple Brinjal (Baingan) (500 g),Fresh Produce 🍅,Fresh Produce,long purple brinjal (baingan) vegetables fresh
item_98,Onion (1 kg) + Potato 1 kg + Hybrid Tomato -500 g Combo,Fresh Produce 🍅,Fresh Produce,onion (1 kg) + potato 1 kg + hybrid tomato -500 g combo vegetables fresh
item_99,Onion (1 kg) + Potato - 1 kg + Desi Tomato - 500 g Combo,Fresh Produce 🍅,Fresh Produce,onion (1 kg) + potato - 1 kg + desi tomato - 500 g combo vegetables fresh
item_100,Cowpea Beans (Lobia Phali) (250 g),Fresh Produce 🍅,Fresh Produce,cowpea beans (lobia phali) vegetables fresh
item_101,Hydroponic Sweet Bell Pepper (Cocktail) (2 pieces (200 g - 350 g)),Fresh Produce 🍅,Fresh Produce,hydroponic sweet bell pepper (cocktail) vegetables fresh
item_102,Sweet Corn - Packet (180 g - 200 g),Fresh Produce 🍅,Fresh Produce,sweet corn - packet vegetables fresh
item_103,Lettuce Box - Hydroponically Grown (1 unit (100 g - 125 g)),Fresh Produce 🍅,Fresh Produce,lettuce box - hydroponically grown vegetables fresh
item_104,Potato - Organically Grown (1 kg),Fresh Produce 🍅,Fresh Produce,potato - organically grown vegetables fresh
item_105,Portion Pumpkin (1 pack (500 g)),Fresh Produce 🍅,Fresh Produce,portion pumpkin vegetables fresh
item_106,Red Bell Pepper (1 piece (125 g - 175 g)),Fresh Produce 🍅,Fresh Produce,red bell pepper vegetables fresh
item_107,Lettuce Mix - Hydroponically Grown,Fresh Produce 🍅,Fresh Produce,lettuce mix - hydroponically grown vegetables fresh
item_108,Fenugreek (Methi) - Chopped (200 g),Fresh Produce 🍅,Fresh Produce,fenugreek (methi) - chopped vegetables fresh
item_109,Snacking Seedless Cucumber - Hydroponically Grown (500 g),Fresh Produce 🍅,Fresh Produce,snacking seedless cucumber - hydroponically grown vegetables fresh
item_110,Spinach (Palak),Fresh Produce 🍅,Fresh Produce,spinach (palak) vegetables fresh
item_111,Yellow Bell Pepper (1 piece (125 g - 175 g)),Fresh Produce 🍅,Fresh Produce,yellow bell pepper vegetables fresh
item_112,Pumpkin (Cut) (250 g),Fresh Produce 🍅,Fresh Produce,pumpkin (cut) vegetables fresh
item_113,Green Moong Sprouts (150 g - 160 g),Fresh Produce 🍅,Fresh Produce,green moong sprouts vegetables fresh
item_114,Green Capsicum - Organically Grown (250-300 g),Fresh Produce 🍅,Fresh Produce,green capsicum - organically grown vegetables fresh
item_115,Red Cherry Tomatoes - Hydroponically Grown (100 g),Fresh Produce 🍅,Fresh Produce,red cherry tomatoes - hydroponically grown vegetables fresh
item_116,French Fresh Beans - Organically grown (250 g),Fresh Produce 🍅,Fresh Produce,french fresh beans - organically grown vegetables fresh
item_117,Organic Radish (2 pieces (250 g - 350 g)),Fresh Produce 🍅,Fresh Produce,organic radish vegetables fresh
item_118,Parsley - Hydroponically Grown (25 g),Fresh Produce 🍅,Fresh Produce,parsley - hydroponically grown vegetables fresh
item_119,Basil Leaves - Hydroponically Grown,Fresh Produce 🍅,Fresh Produce,basil leaves - hydroponically grown vegetables fresh
item_120,Spring Onion (Hari Pyaz) (150 g),Fresh Produce 🍅,Fresh Produce,spring onion (hari pyaz) vegetables fresh
item_121,Jackfruit (Cut) (Kathal) (200 g),Fresh Produce 🍅,Fresh Produce,jackfruit (cut) (kathal) vegetables fresh
item_122,Fenugreek (Methi) (250 g),Fresh Produce 🍅,Fresh Produce,fenugreek (methi) vegetables fresh
item_123,Salad Box - Hydroponically Grown (1 box),Fresh Produce 🍅,Fresh Produce,salad box - hydroponically grown vegetables fresh
item_124,Rocket leaves/ Arugula - Hydroponically Grown (40 g - 50 g),Fresh Produce 🍅,Fresh Produce,rocket leaves/ arugula - hydroponically grown vegetables fresh
item_125,Curry Leaves (Kadi Patta) (100 g),Fresh Produce 🍅,Fresh Produce,curry leaves (kadi patta) vegetables fresh
item_126,Pulao Veggie Mix (250 g),Fresh Produce 🍅,Fresh Produce,pulao veggie mix vegetables fresh
item_127,Iceberg Lettuce (250 g),Fresh Produce 🍅,Fresh Produce,iceberg lettuce vegetables fresh
item_128,Green Lettuce (200 g - 250 g),Fresh Produce 🍅,Fresh Produce,green lettuce vegetables fresh
item_129,Spinach - Hydroponically Grown (250 g) (250 g),Fresh Produce 🍅,Fresh Produce,spinach - hydroponically grown (250 g) vegetables fresh
item_130,Green Zucchini (1 piece (200 g - 250 g)),Fresh Produce 🍅,Fresh Produce,green zucchini vegetables fresh
item_131,Cauliflower - Organically grown (Ful Gobhi) (1 piece (300 g - 400 g)),Fresh Produce 🍅,Fresh Produce,cauliflower - organically grown (ful gobhi) vegetables fresh
item_132,Organic English Cucumber (500 g),Fresh Produce 🍅,Fresh Produce,organic english cucumber vegetables fresh
item_133,Brown Chana Sprouts (150 g - 160 g),Fresh Produce 🍅,Fresh Produce,brown chana sprouts vegetables fresh
item_134,Chenopodium (Bathua) (250 g),Fresh Produce 🍅,Fresh Produce,chenopodium (bathua) vegetables fresh
item_135,Mint Leaves (Pudina) (100 g),Fresh Produce 🍅,Fresh Produce,mint leaves (pudina) vegetables fresh
item_136,Yam (250 g),Fresh Produce 🍅,Fresh Produce,yam vegetables fresh
item_137,Veggie Salad Mix (250 g),Fresh Produce 🍅,Fresh Produce,veggie salad mix vegetables fresh
item_138,Baby Spinach Hydroponically Grown (100 g),Fresh Produce 🍅,Fresh Produce,baby spinach hydroponically grown vegetables fresh
item_139,Leek (200 g),Fresh Produce 🍅,Fresh Produce,leek vegetables fresh
item_140,Sangria Combo (2 pieces (300 g - 400 g) + 2 pieces (240 g - 340 g) + 250 g - 300 g),Fresh Produce 🍅,Fresh Produce,sangria combo vegetables fresh
item_141,Basil Leaves + Lemon + Fresh Mint Leaves - without roots Combo (50 g + 250 g - 300 g + 100 g),Fresh Produce 🍅,Fresh Produce,basil leaves + lemon + fresh mint leaves - without roots combo vegetables fresh
item_142,Basil Leaves + Lemon + Mint Leaves Bunch - With roots Combo (50 g + 250 g - 300 g + 100 g),Fresh Produce 🍅,Fresh Produce,basil leaves + lemon + mint leaves bunch - with roots combo vegetables fresh
item_143,Basil Leaves - Hydroponically Grown + Lemon + Fresh Mint Leaves - without roots Combo (25 g + 250 g - 300 g + 100 g),Fresh Produce 🍅,Fresh Produce,basil leaves - hydroponically grown + lemon + fresh mint leaves - without roots combo vegetables fresh
item_144,Basil Leaves - Hydroponically Grown + Lemon + Mint Leaves Bunch - With roots Combo (25 g + 250 g - 300 g + 100 g),Fresh Produce 🍅,Fresh Produce,basil leaves - hydroponically grown + lemon + mint leaves bunch - with roots combo vegetables fresh
item_145,Mustard Leaves (Sarso Saag) (500 g),Fresh Produce 🍅,Fresh Produce,mustard leaves (sarso saag) vegetables fresh
item_146,Lemongrass (100 g),Fresh Produce 🍅,Fresh Produce,lemongrass vegetables fresh
item_147,Hara Chana Saag (200 g),Fresh Produce 🍅,Fresh Produce,hara chana saag vegetables fresh
item_148,Basil Leaves (50 g),Fresh Produce 🍅,Fresh Produce,basil leaves vegetables fresh
item_149,Celery (250 g),Fresh Produce 🍅,Fresh Produce,celery vegetables fresh
item_150,Bok Choy (500 g),Fresh Produce 🍅,Fresh Produce,bok choy vegetables fresh
item_151,Bitter Gourd - Organically grown (Karela) (250 g),Fresh Produce 🍅,Fresh Produce,bitter gourd - organically grown (karela) vegetables fresh
item_152,Pumpkin Soup - Combo (1 pack (500 g) + 500 g - 700 g + 500 g),Fresh Produce 🍅,Fresh Produce,pumpkin soup - combo vegetables fresh
item_153,Cremini Mushroom (1 box (200 g)),Fresh Produce 🍅,Fresh Produce,cremini mushroom vegetables fresh
item_154,Yellow Cherry Tomato (200 gm),Fresh Produce 🍅,Fresh Produce,yellow cherry tomato vegetables fresh
item_155,Gobhi Paratha Filling Mix (250 g),Fresh Produce 🍅,Fresh Produce,gobhi paratha filling mix vegetables fresh
item_156,Dill Leaves (Soya) (100 g),Fresh Produce 🍅,Fresh Produce,dill leaves (soya) vegetables fresh
item_157,Curly Kale Leaves (100 g),Fresh Produce 🍅,Fresh Produce,curly kale leaves vegetables fresh
item_158,Chinese Combo (150 g + 500 g + 1 piece (400 g - 600 g) + 250 g),Fresh Produce 🍅,Fresh Produce,chinese combo vegetables fresh
item_159,Thyme (20 g),Fresh Produce 🍅,Fresh Produce,thyme vegetables fresh
item_160,Thai Ginger (100 g),Fresh Produce 🍅,Fresh Produce,thai ginger vegetables fresh
item_161,Sweet Corn Soup - Combo (180 g - 200 g + 500 g + 1 piece (125 g - 175 g) + 1 piece (125 g - 175 g)),Fresh Produce 🍅,Fresh Produce,sweet corn soup - combo vegetables fresh
item_162,Amul Taaza Toned Fresh Milk (500 ml),Fresh Produce 🍅,Fresh Produce,amul taaza toned fresh milk vegetables fresh
item_163,Amul Gold Full Cream Fresh Milk (500 ml),Fresh Produce 🍅,Fresh Produce,amul gold full cream fresh milk vegetables fresh
item_164,Mother Dairy Toned Fresh Milk (500 ml),Fresh Produce 🍅,Fresh Produce,mother dairy toned fresh milk vegetables fresh
item_165,Amul Cow Fresh Milk (500 ml),Fresh Produce 🍅,Fresh Produce,amul cow fresh milk vegetables fresh
item_166,Mother Dairy Cow Fresh Milk (500 ml),Fresh Produce 🍅,Fresh Produce,mother dairy cow fresh milk vegetables fresh
item_167,Mother Dairy Full Cream Fresh Milk (500 ml),Fresh Produce 🍅,Fresh Produce,mother dairy full cream fresh milk vegetables fresh
item_168,Amul Taaza Homogenised Toned Milk (1 l),Fresh Produce 🍅,Fresh Produce,amul taaza homogenised toned milk vegetables fresh
item_169,Amul Moti Toned Milk (90 Days Shelf Life) (450 ml),Fresh Produce 🍅,Fresh Produce,amul moti toned milk (90 days shelf life) vegetables fresh
item_170,Mother Dairy FIT Life Homogenized Double Toned Milk,Fresh Produce 🍅,Fresh Produce,mother dairy fit life homogenized double toned milk vegetables fresh
item_171,Amul Gold Milk (1 l),Fresh Produce 🍅,Fresh Produce,amul gold milk vegetables fresh
item_172,Yakult Probiotic Health Drink (5 x 65 ml),Fresh Produce 🍅,Fresh Produce,yakult probiotic health drink vegetables fresh
item_173,Kellogg's Chocos Cereal + Amul Taaza Toned Fresh Milk Combo (7 units + 500 ml),Fresh Produce 🍅,Fresh Produce,kellogg's chocos cereal + amul taaza toned fresh milk combo vegetables fresh
item_174,Kellogg's Real Almond Honey Corn Flakes + Amul Taaza Toned Fresh Milk Combo (170 g + 500 ml),Fresh Produce 🍅,Fresh Produce,kellogg's real almond honey corn flakes + amul taaza toned fresh milk combo vegetables fresh
item_175,Nestle a+ Nourish Toned Milk (1 l),Fresh Produce 🍅,Fresh Produce,nestle a+ nourish toned milk vegetables fresh
item_176,Kellogg's Original Cereals Corn Flakes + Amul Taaza Toned Fresh Milk Combo (475 g + 500 ml),Fresh Produce 🍅,Fresh Produce,kellogg's original cereals corn flakes + amul taaza toned fresh milk combo vegetables fresh
item_177,"Kellogg's Double Chocolaty Fills Chocos (Crunchy Outside, Creamy Inside) + Amul Taaza Toned Fresh Milk Combo (250 g + 500 ml)",Fresh Produce 🍅,Fresh Produce,"kellogg's double chocolaty fills chocos (crunchy outside, creamy inside) + amul taaza toned fresh milk combo vegetables fresh"
item_178,Sofit Vanilla Soy Beverage,Fresh Produce 🍅,Fresh Produce,sofit vanilla soy beverage vegetables fresh
item_179,Sofit Chocolate Soy Beverage,Fresh Produce 🍅,Fresh Produce,sofit chocolate soy beverage vegetables fresh
item_180,Sofit Natural Soy Beverage - Pack of 2,Fresh Produce 🍅,Fresh Produce,sofit natural soy beverage - pack of 2 vegetables fresh
item_181,"Kellogg's Multigrain Chocos Crunchy Bites, Kids Cereal + Amul Taaza Toned Fresh Milk Combo (500 ml + 375 g)",Fresh Produce 🍅,Fresh Produce,"kellogg's multigrain chocos crunchy bites, kids cereal + amul taaza toned fresh milk combo vegetables fresh"
item_182,Nutty Yogi Organic Cold Pressed Coconut Milk (400 ml),Fresh Produce 🍅,Fresh Produce,nutty yogi organic cold pressed coconut milk vegetables fresh
item_183,Amul Lactose Free Milk (250 ml),Fresh Produce 🍅,Fresh Produce,amul lactose free milk vegetables fresh
item_184,Yakult Light Probiotic Health Drink (5 x 65 ml),Fresh Produce 🍅,Fresh Produce,yakult light probiotic health drink vegetables fresh
item_185,Sorrentina Honestly Italian Black Truffle Chips (45 g),Fresh Produce 🍅,Fresh Produce,sorrentina honestly italian black truffle chips vegetables fresh
item_186,Lay's India's Magic Masala Potato Chips (40 g) (40 g),Fresh Produce 🍅,Fresh Produce,lay's india's magic masala potato chips (40 g) vegetables fresh
item_187,Uncle Chipps Spicy Treat Flavour Potato Chips (50 g),Fresh Produce 🍅,Fresh Produce,uncle chipps spicy treat flavour potato chips vegetables fresh
item_188,Lay's American Style Cream & Onion Potato Chips (40 g),Fresh Produce 🍅,Fresh Produce,lay's american style cream & onion potato chips vegetables fresh
item_189,Kurkure Masala Munch Crisps - Pack of 3,Fresh Produce 🍅,Fresh Produce,kurkure masala munch crisps - pack of 3 vegetables fresh
item_190,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips (48 g),Fresh Produce 🍅,Fresh Produce,lay's west indies hot n sweet chilli flavour potato chips vegetables fresh
item_191,Lay's Chile Limon Flavour Potato Chips (40 g),Fresh Produce 🍅,Fresh Produce,lay's chile limon flavour potato chips vegetables fresh
item_192,Uncle Chipps Plain Salted Potato Chips,Fresh Produce 🍅,Fresh Produce,uncle chipps plain salted potato chips vegetables fresh
